uhf_pk,category,name,original_name,source_epg_channel_id,source_country,target_xmltv_id,target_name,target_country,target_guide_sites,match_method,confidence,review,notes,logo_url
949,French-HD,FR-NICKELODEON TEEN,FR-NICKELODEON TEEN,Nick4teens.fr,FR,FR:NickelodeonTeen.fr,Nickelodeon Teen,FR,canalplus.com;chaines-tv.orange.fr;i.mjh.nz;pluto.tv;programme-tv.net;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: Nick4teens.fr,https://cms123456.com/assets/uploads/files/2c8d1-nickelodeon-teen.png
933,French-HD,FR-NRJ_Hits,FR-NRJ_Hits,NRJHits.fr,FR,FR:NRJHits.fr,NRJ Hits,FR,canalplus.com;chaines-tv.orange.fr;programme-tv.net;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/e1ea6-1200px-nrj_hits_2017.svg.png
895,French-HD,FR-NatGeo Wild,FR-NatGeo Wild,NatGeoWildHD.fr,FR,,,,,unmapped,0.629,unmapped,source EPG id present but no target-country guide channel: NatGeoWildHD.fr,https://cms123456.com/assets/uploads/files/b8415-nat_geo_wild.png
896,French-HD,FR-National Geographic,FR-National Geographic,NationalGeographic.fr,FR,FR:NationalGeographic.fr,National Geographic,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/1593f-2560px-national_geographic_channel.svg.png
910,French-HD,FR-PARAMOUNT CHANNEL,FR-PARAMOUNT CHANNEL,Paramount.pl,FR,FR:ParamountChannelOffset.fr,Paramount Channel Offset,FR,chaines-tv.orange.fr;tv.sfr.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: Paramount.pl,https://cms123456.com/assets/uploads/files/68f93-kisspng-paramount-pictures-paramount-channel-television-ch-mountain-logo-5b11a1db31ebe7.6027270915278822032045.jpg
909,French-HD,FR-PARAMOUNT DECALE,FR-PARAMOUNT DECALE,ParamountChannelDecale.fr,FR,,,,,unmapped,0.688,unmapped,source EPG id present but no target-country guide channel: ParamountChannelDecale.fr,https://cms123456.com/assets/uploads/files/64c4d-telechargement-5-.png
951,French-HD,FR-PITCHOUN TV,FR-PITCHOUN TV,Pitchoun.fr,FR,FR:TVPitchoun.fr,TV Pitchoun,FR,chaines-tv.orange.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: Pitchoun.fr,https://cms123456.com/assets/uploads/files/3ac4b-images-1-.jpeg
892,French-HD,FR-PLANETE+,FR-PLANETE+,PLANETE.fr,FR,FR:PlanetePlus.fr,Planete+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr;tvhebdo.com,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: PLANETE.fr,https://cms123456.com/assets/uploads/files/e27e5-ad583-planete_plus_hd.png
893,French-HD,FR-PLANETE+_CI,FR-PLANETE+_CI,Planete+CrimeInvestigation.fr,FR,FR:PlanetePlus.fr,Planete+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr;tvhebdo.com,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: Planete+CrimeInvestigation.fr,https://cms123456.com/assets/uploads/files/c8bf2-e2d85-planete-c.i.-hd.png
869,French-HD,FR-Paris Premiere,FR-Paris Premiere,ParisPremiere.fr,FR,FR:ParisPremiere.fr,Paris Premiere,FR,canalplus.com;chaines-tv.orange.fr;programme-tv.net;tv-programme.telecablesat.fr;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/625e8-images-2-.png
940,French-HD,FR-Piwi,FR-Piwi,PIWI.fr,FR,FR:PiwiPlus.fr,Piwi+,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: PIWI.fr,https://cms123456.com/assets/uploads/files/e6b81-piwi_logo_old.png
894,French-HD,FR-Planete+ AE,FR-Planete+ AE,Planete+AventureExperience.fr,FR,FR:PlanetePlus.fr,Planete+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr;tvhebdo.com,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: Planete+AventureExperience.fr,https://cms123456.com/assets/uploads/files/910d3-planeteae-frequence-astra.jpg
864,French-HD,FR-Polar+,FR-Polar+,PolarPlus.fr,FR,FR:PolarPlus.fr,Polar+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/a6309-telechargement-1-.jpeg
833,French-HD,FR-RMC-STORY,FR-RMC-STORY,RMCStory.fr,FR,FR:RMCStory.fr,RMC Story,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/584dc-85789-teles-rmcstory.png
834,French-HD,FR-RMC_Decouverte,FR-RMC_Decouverte,RMCdecouverte.fr,FR,FR:RMCDecouverte.fr,RMC Decouverte,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/95704-8f83d-rmc-decouverte.png
866,French-HD,FR-RTL9,FR-RTL9,RTL9.fr,FR,,,,,unmapped,0.571,unmapped,source EPG id present but no target-country guide channel: RTL9.fr,https://cms123456.com/assets/uploads/files/2484e-telechargement-2-.jpeg
954,French-HD,FR-RTS-1,FR-RTS-1,RTSUn.ch,FR,FR:MultiSports1.fr,MultiSports 1,FR,canalplus.com,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: RTSUn.ch,https://cms123456.com/assets/uploads/files/86443-sn-rts-1-8408.jpg
955,French-HD,FR-RTS-2,FR-RTS-2,RTSDeux.ch,FR,FR:MultiSports2.fr,MultiSports 2,FR,canalplus.com,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: RTSDeux.ch,https://cms123456.com/assets/uploads/files/4903a-images-2-.jpeg
891,French-HD,FR-SEASONS,FR-SEASONS,Seasons.fr,FR,FR:Seasons.fr,Seasons,FR,canalplus.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/a59ed-68aef-canalplus_fr_seasons.png
956,French-HD,FR-SRF-1,FR-SRF-1,,FR,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/3b8b6-srf_1.png
957,French-HD,FR-SRF-ZWEI,FR-SRF-ZWEI,SRF2.ch,FR,,,,,unmapped,0.429,unmapped,source EPG id present but no target-country guide channel: SRF2.ch,https://cms123456.com/assets/uploads/files/2ca60-srf_2_ch.png
915,French-HD,FR-SUNDANCE,FR-SUNDANCE,SundanceTV.es,FR,,,,,unmapped,0.600,unmapped,source EPG id present but no target-country guide channel: SundanceTV.es,https://cms123456.com/assets/uploads/files/d9c07-sundance-channel.jpg
888,French-HD,FR-Science_Vie,FR-Science_Vie,ScienceVie.fr,FR,FR:ScienceVieTV.fr,Science & Vie TV,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: ScienceVie.fr,https://cms123456.com/assets/uploads/files/6086a-ab936-science_et_vie_tv_fr.png
872,French-HD,FR-Serie_Club,FR-Serie_Club,SerieClub.fr,FR,FR:SerieClub.fr,Serie Club,FR,canalplus.com;chaines-tv.orange.fr;programme-tv.net;tv-programme.telecablesat.fr;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/ae103-bfmqqmwt_400x400.jpg
873,French-HD,FR-Syfy,FR-Syfy,Syfy.fr,FR,FR:Syfy.fr,Syfy,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/26b97-unnamed-3-.jpg
852,French-HD,FR-T18,FR-T18,CanalplusSeries.fr,FR,FR:CanalPlusSeries.fr,Canal+ Series,FR,canalplus.com;guidetnt.com;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/658ff-8fa39-canal-_series.png
908,French-HD,FR-TCM,FR-TCM,TCM.fr,FR,,,,,unmapped,0.667,unmapped,source EPG id present but no target-country guide channel: TCM.fr,https://cms123456.com/assets/uploads/files/2f709-turnerclassicmoviesasia.jpg
868,French-HD,FR-TEVA,FR-TEVA,Teva.fr,FR,FR:Teva.fr,Teva,FR,canalplus.com;chaines-tv.orange.fr;programme-tv.net;tv-programme.telecablesat.fr;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/540cf-teva.png
803,French-HD,FR-TF1,FR-TF1,,FR,FR:TF1.fr,TF1,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;m.tv.sms.cz;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,,https://cms123456.com/assets/uploads/files/e66df-tf1-vign.jpg
804,French-HD,FR-TF1 V2,FR-TF1 V2,TF1.fr,FR,FR:TF1.fr,TF1,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;m.tv.sms.cz;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/22cc0-e66df-tf1-vign.jpg
831,French-HD,FR-TF1-Séries-Films,FR-TF1-Séries-Films,TF1SeriesFilms.fr,FR,FR:TF1SeriesFilms.fr,TF1 Series Films,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/57843-vignette-square-tf1sf-e479ac-797df5-0-1x.jpg
814,French-HD,FR-TFX,FR-TFX,TFX.fr,FR,FR:TFX.fr,TFX,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/628cf-722c9-tele-tfx.png
813,French-HD,FR-TMC,FR-TMC,TMC.fr,FR,FR:TMC.fr,TMC,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;m.tv.sms.cz;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/85102-a4b0b-tmc.png
946,French-HD,FR-TOONAMI,FR-TOONAMI,,FR,,,,,unmapped,0.526,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/d0313-41600115-34916015.jpg
825,French-HD,FR-TV5_Monde,FR-TV5_Monde,TV5.ca,FR,FR:TV5Monde.fr,TV5 Monde,FR,tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: TV5.ca,https://cms123456.com/assets/uploads/files/0f839-unnamed-7-.jpg
871,French-HD,FR-TV_Breizh,FR-TV_Breizh,TVBreizh.fr,FR,FR:TVBreizh.fr,TV Breizh,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/55c15-strats-image-4026067.jpeg
941,French-HD,FR-TeleToon+,FR-TeleToon+,TeleTOON.fr,FR,FR:TeletoonPlus.fr,Teletoon+,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: TeleTOON.fr,https://cms123456.com/assets/uploads/files/9e3f8-teletoon-_logo.png
939,French-HD,FR-Tiji,FR-Tiji,Tiji.fr,FR,FR:TiJi.fr,TiJi,FR,canalplus.com;chaines-tv.orange.fr;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/248e4-logo_tiji_-2019-.png
918,French-HD,FR-Top Sante TV,FR-Top Sante TV,FRBD26000031Q,FR,FR:TopSanteTV.fr,Top Sante TV,FR,chaines-tv.orange.fr;tv.sfr.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: FRBD26000031Q,https://cms123456.com/assets/uploads/files/e3ec3-top-sante-tv.png
889,French-HD,FR-Toute_l histoire,FR-Toute_l histoire,TouteHistoire.fr,FR,FR:ToutelHistoire.fr,Toute l'Histoire,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,1.000,ok,source EPG id present but no target-country guide channel: TouteHistoire.fr,https://cms123456.com/assets/uploads/files/65d6c-89a00-fit-toute-l-histoire.png
890,French-HD,FR-Ushuaïa_TV,FR-Ushuaïa_TV,UshuaiaTV.fr,FR,FR:UshuaiaTV.fr,Ushuaia TV,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr;tvcesoir.fr;zap.co.ao,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/eec82-a2d87-ushuaia-tv.png
913,French-HD,FR-VICELAND HD,FR-VICELAND HD,,FR,,,,,unmapped,0.571,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/41154-c4da887978450a65f3c669a2090f0aa1.png
812,French-HD,FR-W9,FR-W9,W9.fr,FR,FR:W9.fr,W9,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/8c0fb-87405-w9.png
917,French-HD,FR-WARNER TV,FR-WARNER TV,Warnertv.fr,FR,FR:WarnerTV.fr,Warner TV,FR,chaines-tv.orange.fr;guidetnt.com;mon-programme-tv.be;programme-tv.net;startimestv.com;tv-programme.telecablesat.fr;tv.blue.ch;tv.sfr.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/5d7d2-warner2018la.png
827,French-HD,FR-i24 News,FR-i24 News,i24News.fr,FR,,,,,unmapped,0.615,unmapped,source EPG id present but no target-country guide channel: i24News.fr,https://cms123456.com/assets/uploads/files/7aa91-1352b9caa849f9325c12157cf9dfc47bc0e3c73e.png
902,French-HD,FR-j-one,FR-j-one,JOne.fr,FR,,,,,unmapped,0.571,unmapped,source EPG id present but no target-country guide channel: JOne.fr,https://cms123456.com/assets/uploads/files/5839c-unnamed-5-.jpg
907,French-HD,FR-trek,FR-trek,Trek.fr,FR,FR:Trek.fr,Trek,FR,guidetnt.com;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/ed6bf-images-3-.png
919,French-HD,FR:IS+,FR:IS+,,FR,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/1c384-is-.png
948,French-HD,FR:Ludikids,FR:Ludikids,LUDIKIDS.af,FR,,,,,unmapped,0.556,unmapped,source EPG id present but no target-country guide channel: LUDIKIDS.af,https://cms123456.com/assets/uploads/files/a5328-ludi.jpeg
953,French-HD,Fr- Rouge TV,Fr- Rouge TV,RougeTV.ch,FR,,,,,unmapped,0.571,unmapped,source EPG id present but no target-country guide channel: RougeTV.ch,https://cms123456.com/assets/uploads/files/805c4-rouge.png
934,French-HD,Fr-Clubbing_TV,Fr-Clubbing_TV,,FR,,,,,unmapped,0.480,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/5fb95-clubbing_tv.png
899,French-HD,Fr-Discovery-Investigation,Fr-Discovery-Investigation,DiscoveryInvestigation.fr,FR,FR:DiscoveryChannel.fr,Discovery Channel,FR,chaines-tv.orange.fr;guidetnt.com;pickx.be;programme-tv.net;telenet.tv;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,fuzzy_name_high,0.920,ok,source EPG id present but no target-country guide channel: DiscoveryInvestigation.fr,https://cms123456.com/assets/uploads/files/ea1f3-discovery-investigation.png
912,French-HD,Fr-Mezzo-Live,Fr-Mezzo-Live,Mezzo.fr,FR,FR:Mezzo.fr,Mezzo,FR,canalplus.com;chaines-tv.orange.fr;digiturk.com.tr;epg.iptvx.one;horizon.tv;m.tv.sms.cz;magticom.ge;melita.com;meo.pt;mon-programme-tv.be;mujtvprogram.cz;musor.tv;neo.io;nostv.pt;orangetv.orange.es;programacion-tv.elpais.com;programetv.ro;programme-tv.net;programtv.onet.pl;teliatv.ee;turksatkablo.com.tr;tv-programme.telecablesat.fr;tv.blue.ch;tv.mail.ru;tv.nu;tv.post.lu;tv.sfr.fr;tv24.se;tv2go.t-2.net;tvcesoir.fr;tvgids.nl;tvhebdo.com;vodafone.pt;webtv.delta.nl;ziggogo.tv,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/86aa6-1545266756_mezzo-live-hd.jpg
805,French-HD,Fr-TF1 +1,Fr-TF1 +1,TF1plus1.fr,FR,,,,,unmapped,0.667,unmapped,source EPG id present but no target-country guide channel: TF1plus1.fr,https://cms123456.com/assets/uploads/files/e0f61-tf1-.jpg
901,French-HD,Fr-novo 19,Fr-novo 19,,FR,FR:NOVO19.fr,NOVO19,FR,tv.sfr.fr,fuzzy_name_high,0.923,ok,,https://cms123456.com/assets/uploads/files/9a9ff-telechargement-2-.png
844,French-HD,France TV Doc,France TV Doc,,FR,,,,,unmapped,0.778,unmapped,no reliable match in target-country guide channel set,
843,French-HD,France TV Series ,France TV Series ,,FR,,,,,unmapped,0.692,unmapped,no reliable match in target-country guide channel set,
835,French-HD,RMC Alerte Secours,RMC Alerte Secours,,FR,,,,,unmapped,0.516,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/22fbd-channels4_profile-1-.jpg
838,French-HD,RMC J'irai dormir chez vous,RMC J'irai dormir chez vous,,FR,,,,,unmapped,0.444,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/614b2-jpg.jpeg
839,French-HD,RMC MECANIC,RMC MECANIC,,FR,,,,,unmapped,0.526,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/dd8e2-images-4-.jpeg
837,French-HD,RMC MYSTÈRE,RMC MYSTÈRE,,FR,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/58c21-39491228.webp
841,French-HD,RMC TALK SPORT,RMC TALK SPORT,,FR,,,,,unmapped,0.720,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/422ef-28501.png
840,French-HD,RMC Talk Info,RMC Talk Info,FRBA33000234L,FR,,,,,unmapped,0.545,unmapped,source EPG id present but no target-country guide channel: FRBA33000234L,https://cms123456.com/assets/uploads/files/d2c37-28501.png
836,French-HD,RMC WOW,RMC WOW,,FR,,,,,unmapped,0.625,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/3cee0-channels4_profile-2-.jpg
842,French-HD,Weo TV,Weo TV,Weo.fr,FR,,,,,unmapped,0.500,unmapped,source EPG id present but no target-country guide channel: Weo.fr,https://cms123456.com/assets/uploads/files/40a5e-52s6bfkakps4xvpzvhprusmcyy.jpg
851,French-HD,canal+ cinema,canal+ cinema,,FR,FR:CanalPlusCinemas.fr,Canal+ Cinemas,FR,chaines-tv.orange.fr;guidetnt.com,fuzzy_name_high,0.963,ok,,https://cms123456.com/assets/uploads/files/06ba2-366cd-canal-cinema.png
900,French-HD,fr-Crime District,fr-Crime District,CrimeDistrict.fr,FR,FR:CrimeDistrict.fr,Crime District,FR,chaines-tv.orange.fr;guidetnt.com;pickx.be;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tv.post.lu;tv.sfr.fr;tvcesoir.fr,source_epg_id_exact,1.000,ok,,https://cms123456.com/assets/uploads/files/0f650-1200px-crime_district_logo_2016.svg.png
850,French-HD,fr-canal+ v2,fr-canal+ v2,,FR,FR:CanalPlus.fr,Canal+,FR,canalplus.com;chaines-tv.orange.fr;guidetnt.com;programme-tv.net;tv-programme.telecablesat.fr;tv.blue.ch;tvcesoir.fr,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/1b49b-869df-0a039-canal-.png
2191,Spain,ESP- Dazn 1,ESP- Dazn 1,,ES,,,,,unmapped,0.444,unmapped,no reliable match in target-country guide channel set,
2192,Spain,ESP- Dazn 2,ESP- Dazn 2,,ES,,,,,unmapped,0.444,unmapped,no reliable match in target-country guide channel set,
2101,Spain,ESP- Star Channel,ESP- Star Channel,,ES,,,,,unmapped,0.556,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/14cb5-fox_wordmark.svg.png
2152,Spain,ESP- TEN,ESP- TEN,,ES,,,,,unmapped,0.600,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/88376-telechargement-16-.png
2189,Spain,ESP-#0,ESP-#0,,ES,,,,,unmapped,0.533,unmapped,no reliable match in target-country guide channel set,
2188,Spain,ESP-#Vamos,ESP-#Vamos,,ES,,,,,unmapped,0.571,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/139a8-_hds7rb__400x400.jpg
2145,Spain,ESP-24HORAS,ESP-24HORAS,,ES,ES:24Horas.es,24 Horas,ES,chaines-tv.orange.fr;gatotv.com;m.tv.sms.cz;meo.pt;mi.tv;mujtvprogram.cz;nostv.pt;orangetv.orange.es;programacion-tv.elpais.com;tv.blue.ch;tv.sfr.fr;tv24.se;vodafone.pt,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/48bd2-telechargement-2-.jpg
2164,Spain,ESP-AMC,ESP-AMC,,ES,,,,,unmapped,0.471,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/22755-amc-tv-logo.png
2090,Spain,ESP-ANTENNA3,ESP-ANTENNA3,,ES,,,,,unmapped,0.700,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/c683e-antena_3.svg.png
2154,Spain,ESP-ARAGON TV,ESP-ARAGON TV,,ES,ES:AragonTV.es,Aragon TV,ES,programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/a5354-telechargement-16-.png
2104,Spain,ESP-AXN_HD,ESP-AXN_HD,,ES,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/b21a9-axn_logo_-2015-.svg.png
2103,Spain,ESP-AXN_White,ESP-AXN_White,,ES,,,,,unmapped,0.526,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/790b1-telechargement-4-.png
2167,Spain,ESP-Atreseries,ESP-Atreseries,,ES,ES:Atreseries.es,Atreseries,ES,chaines-tv.orange.fr;gatotv.com;mi.tv;orangetv.orange.es;programacion-tv.elpais.com;tv.blue.ch;tv.sfr.fr,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/1514c-telechargement.jpg
2128,Spain,ESP-BE.MAD,ESP-BE.MAD,,ES,ES:BeMad.es,Be Mad,ES,gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/37d19-telechargement-9-.png
2143,Spain,ESP-BOING,ESP-BOING,,ES,ES:Boing.es,Boing,ES,orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/58c86-boing_2020.svg.png
2153,Spain,ESP-BOM CINE,ESP-BOM CINE,,ES,ES:BomCine.es,Bom Cine,ES,orangetv.orange.es,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/34e7e-telechargement-16-.png
2123,Spain,ESP-Barca,ESP-Barca,,ES,,,,,unmapped,0.500,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/cb0bd-cbadbeea-b6a9-47f2-a715-bf161750101c_alta-libre-aspect-ratio_default_0.jpg
2159,Spain,ESP-Bein_Sport _HD,ESP-Bein_Sport _HD,,ES,,,,,unmapped,0.519,unmapped,no reliable match in target-country guide channel set,
2177,Spain,ESP-Blaze,ESP-Blaze,,ES,,,,,unmapped,0.556,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/8964b-1200px-blaze_-_2016_logo.svg.png
2137,Spain,ESP-CANAL+DEPORTES-2_HD,ESP-CANAL+DEPORTES-2_HD,,ES,,,,,unmapped,0.541,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/388f2-1200px-movistar_deportes_2.svg.png
2093,Spain,ESP-CAZA_Y_PESCA,ESP-CAZA_Y_PESCA,,ES,ES:CazayPesca.es,Caza y Pesca,ES,programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/c27cb-caza-pesca_m-.png
2158,Spain,ESP-CGTN,ESP-CGTN,,ES,,,,,unmapped,0.533,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/0c16c-unnamed-2-.png
2144,Spain,ESP-CLAN-TVE,ESP-CLAN-TVE,,ES,ES:Clan.es,Clan,ES,cableplus.com.uy;gatotv.com;orangetv.orange.es;programacion-tv.elpais.com,fuzzy_name_high,0.920,ok,,https://cms123456.com/assets/uploads/files/d66ed-clan_tve_logo.svg.png
2127,Spain,ESP-CRIMEN+ INVESTIGATION,ESP-CRIMEN+ INVESTIGATION,,ES,,,,,unmapped,0.553,unmapped,no reliable match in target-country guide channel set,https://cms123456.com/assets/uploads/files/e96dd-telechargement-6-.png
