uhf_pk,type,category,name,original_name,epg_channel_id,logo_url
1492,0,French-SD,FR-Disney Channel SD,FR-Disney Channel SD,,https://cms123456.com/assets/uploads/files/8c653-875_medium.png
1493,0,French-SD,FR-Disney JR SD,FR-Disney JR SD,DisneyJunior.fr,https://cms123456.com/assets/uploads/files/5686b-339_medium.png
1494,0,French-SD,FR-Disney XD SD,FR-Disney XD SD,,
1465,0,French-SD,FR-Equidia SD,FR-Equidia SD,EquidiaLive.fr,https://cms123456.com/assets/uploads/files/96580-equidia.png
1483,0,French-SD,FR-Euronews SD,FR-Euronews SD,Euronews.fr,https://cms123456.com/assets/uploads/files/e6084-43_medium.png
1489,0,French-SD,FR-Eurosport 1 SD,FR-Eurosport 1 SD,,https://cms123456.com/assets/uploads/files/830b9-249_medium.png
1490,0,French-SD,FR-Eurosport 2 SD,FR-Eurosport 2 SD,,https://cms123456.com/assets/uploads/files/d578f-296_medium.png
1397,0,French-SD,FR-France 2 SD,FR-France 2 SD,France2.fr,https://cms123456.com/assets/uploads/files/6855c-2_medium.png
1485,0,French-SD,FR-France 24 SD,FR-France 24 SD,France24.fr,https://cms123456.com/assets/uploads/files/5fb5a-42_medium.png
1398,0,French-SD,FR-France 3 SD,FR-France 3 SD,France3.fr,https://cms123456.com/assets/uploads/files/d9423-3_medium.png
1399,0,French-SD,FR-France 4 SD,FR-France 4 SD,France4.fr,https://cms123456.com/assets/uploads/files/06545-4_medium.png
1400,0,French-SD,FR-France 5 SD,FR-France 5 SD,France5.fr,https://cms123456.com/assets/uploads/files/3151b-5_medium.png
1407,0,French-SD,FR-Franceinfo SD,FR-Franceinfo SD,FranceInfo.fr,https://cms123456.com/assets/uploads/files/c2a8d-c300.png
1466,0,French-SD,FR-Game One SD,FR-Game One SD,GameOne.fr,https://cms123456.com/assets/uploads/files/2bf4e-111_medium.png
1464,0,French-SD,FR-Golf Channel SD,FR-Golf Channel SD,GolfChannel.fr,https://cms123456.com/assets/uploads/files/50792-a21d9-golf.jpg
1409,0,French-SD,FR-Gulli SD,FR-Gulli SD,Gulli.fr,https://cms123456.com/assets/uploads/files/303b1-20_medium.png
1482,0,French-SD,FR-Histoire SD,FR-Histoire SD,Histoire.fr,https://cms123456.com/assets/uploads/files/46622-histoire.png
1488,0,French-SD,FR-InfoSport SD,FR-InfoSport SD,Infosport.fr,https://cms123456.com/assets/uploads/files/159a6-126_medium.png
1413,0,French-SD,FR-L Equipe SD,FR-L Equipe SD,EquipeTV.fr,https://cms123456.com/assets/uploads/files/7c4d2-1124_medium.png
1418,0,French-SD,FR-LCI SD,FR-LCI SD,LCI.fr,https://cms123456.com/assets/uploads/files/b9c63-197_mini.png
1406,0,French-SD,FR-LCP SD,FR-LCP SD,LCP.fr,https://cms123456.com/assets/uploads/files/56c05-16_medium.png
1463,0,French-SD,FR-Lucky Jack SD,FR-Lucky Jack SD,LuckyJack.fr,https://cms123456.com/assets/uploads/files/48513-lucky-jack-tv.jpg
1401,0,French-SD,FR-M6 SD,FR-M6 SD,M6.fr,https://cms123456.com/assets/uploads/files/3c61c-8_medium.png
1504,0,French-SD,FR-MANGAS SD,FR-MANGAS SD,Mangas.fr,https://cms123456.com/assets/uploads/files/2a463-110_medium.png
1474,0,French-SD,FR-MCM SD,FR-MCM SD,MCM.fr,https://cms123456.com/assets/uploads/files/3daea-91_medium.png
1473,0,French-SD,FR-NRJ Hits SD,FR-NRJ Hits SD,NRJHits.fr,https://cms123456.com/assets/uploads/files/ca8c2-41_medium.png
1480,0,French-SD,FR-NatGeo Wild SD,FR-NatGeo Wild SD,NatGeoWildHD.fr,https://cms123456.com/assets/uploads/files/c979d-324_medium.png
1479,0,French-SD,FR-National Geographic SD,FR-National Geographic SD,NationalGeographic.fr,https://cms123456.com/assets/uploads/files/94dfd-275_medium.png
1498,0,French-SD,FR-Nickelodeon JR SD,FR-Nickelodeon JR SD,NickJr.fr,https://cms123456.com/assets/uploads/files/9c937-telechargement.jpg
1499,0,French-SD,FR-Nickelodeon SD,FR-Nickelodeon SD,Nickelodeon.fr,https://cms123456.com/assets/uploads/files/78461-196_medium.png
1432,0,French-SD,FR-OCS Choc SD,FR-OCS Choc SD,,https://cms123456.com/assets/uploads/files/385aa-7241f-170-choc.png
1431,0,French-SD,FR-OCS City SD,FR-OCS City SD,,https://cms123456.com/assets/uploads/files/e86b7-67fa0-170-city.png
1433,0,French-SD,FR-OCS Geants SD,FR-OCS Geants SD,OCSGeants.fr,https://cms123456.com/assets/uploads/files/c5975-15520-170-geants.png
1430,0,French-SD,FR-OCS Max SD,FR-OCS Max SD,OCSMax.fr,https://cms123456.com/assets/uploads/files/bd484-42854-170-max.png
1467,0,French-SD,FR-Paramount Channel SD,FR-Paramount Channel SD,ParamountChannel.fr,https://cms123456.com/assets/uploads/files/40aaf-770_medium.png
1470,0,French-SD,FR-Paris Premiere SD,FR-Paris Premiere SD,ParisPremiere.fr,https://cms123456.com/assets/uploads/files/3c243-65_medium.png
1495,0,French-SD,FR-Piwi+ SD,FR-Piwi+ SD,PIWI.fr,https://cms123456.com/assets/uploads/files/67b55-278_medium.png
1477,0,French-SD,FR-Planete+ AE SD,FR-Planete+ AE SD,Planete+AventureExperience.fr,https://cms123456.com/assets/uploads/files/279c6-images.jpeg
1478,0,French-SD,FR-Planete+ CI SD,FR-Planete+ CI SD,Planete+CrimeInvestigation.fr,https://cms123456.com/assets/uploads/files/e2d85-planete-c.i.-hd.png
1476,0,French-SD,FR-Planete+ SD,FR-Planete+ SD,PLANETE.fr,https://cms123456.com/assets/uploads/files/387a1-240_medium.png
1416,0,French-SD,FR-RMC Decouverte SD,FR-RMC Decouverte SD,RMCdecouverte.fr,https://cms123456.com/assets/uploads/files/5346f-624_medium.png
1434,0,French-SD,FR-RMC Sport 1 SD,FR-RMC Sport 1 SD,RMCSport1.fr,https://cms123456.com/assets/uploads/files/98ef1-e00f8-rmcsport1.png
1435,0,French-SD,FR-RMC Sport 2 SD,FR-RMC Sport 2 SD,,https://cms123456.com/assets/uploads/files/0e477-d15a1-rmcsport2.png
1415,0,French-SD,FR-RMC Story SD,FR-RMC Story SD,RMCStory.fr,https://cms123456.com/assets/uploads/files/dbedd-1155_medium.png
1453,0,French-SD,FR-RTL9 SD,FR-RTL9 SD,RTL9.fr,https://cms123456.com/assets/uploads/files/ec878-12_medium.png
1461,0,French-SD,FR-Science et Vie SD,FR-Science et Vie SD,ScienceVie.fr,https://cms123456.com/assets/uploads/files/8409e-ab936-science_et_vie_tv_fr.png
1475,0,French-SD,FR-Seasons SD,FR-Seasons SD,Seasons.fr,https://cms123456.com/assets/uploads/files/a7f79-248_medium.png
1472,0,French-SD,FR-Serie Club SD,FR-Serie Club SD,SerieClub.fr,https://cms123456.com/assets/uploads/files/c8176-243_medium.png
1451,0,French-SD,FR-SyFy SD,FR-SyFy SD,Syfy.fr,https://cms123456.com/assets/uploads/files/6936d-299_medium.png
1422,0,French-SD,FR-T18 SD,FR-T18 SD,CanalplusSeries.fr,https://cms123456.com/assets/uploads/files/2376d-635_medium.png
1471,0,French-SD,FR-TCM SD,FR-TCM SD,TCM.fr,https://cms123456.com/assets/uploads/files/7c445-89_medium.png
1396,0,French-SD,FR-TF1 SD,FR-TF1 SD,TF1.fr,https://cms123456.com/assets/uploads/files/717a4-1_medium.png
1412,0,French-SD,FR-TF1 Series Films SD,FR-TF1 Series Films SD,TF1SeriesFilms.fr,https://cms123456.com/assets/uploads/files/3380b-tf1sf.png
1405,0,French-SD,FR-TFX SD,FR-TFX SD,TFX.fr,https://cms123456.com/assets/uploads/files/944a2-1145_medium.png
1404,0,French-SD,FR-TMC SD,FR-TMC SD,TMC.fr,https://cms123456.com/assets/uploads/files/61d2c-13_medium.png
1469,0,French-SD,FR-TV Breizh SD,FR-TV Breizh SD,,https://cms123456.com/assets/uploads/files/1c407-261_medium.png
1484,0,French-SD,FR-TV5 Monde SD,FR-TV5 Monde SD,TV5Monde.fr,https://cms123456.com/assets/uploads/files/c8cd5-21_medium.png
1501,0,French-SD,FR-TeleTOON SD,FR-TeleTOON SD,TeleTOON.fr,https://cms123456.com/assets/uploads/files/4d10c-252_medium.png
1468,0,French-SD,FR-Teva SD,FR-Teva SD,Teva.fr,https://cms123456.com/assets/uploads/files/6ea3c-33_medium.png
1502,0,French-SD,FR-Tiji SD,FR-Tiji SD,Tiji.fr,https://cms123456.com/assets/uploads/files/0b512-262_medium.png
1500,0,French-SD,FR-Toonami SD,FR-Toonami SD,Toonami.fr,https://cms123456.com/assets/uploads/files/2f75e-tv-kids.jpg
1460,0,French-SD,FR-Toute L Histoire SD,FR-Toute L Histoire SD,TouteHistoire.fr,https://cms123456.com/assets/uploads/files/94590-274_medium.png
1457,0,French-SD,FR-Trek SD,FR-Trek SD,Trek.fr,https://cms123456.com/assets/uploads/files/0722d-1100_medium.png
1481,0,French-SD,FR-Ushuaïa SD,FR-Ushuaïa SD,UshuaiaTV.fr,https://cms123456.com/assets/uploads/files/c848f-298_medium.png
1403,0,French-SD,FR-W9 SD,FR-W9 SD,W9.fr,https://cms123456.com/assets/uploads/files/4f545-11_medium.png
1439,0,French-SD,FR-bein MAX 4 SD,FR-bein MAX 4 SD,BeInSportMax4.fr,https://cms123456.com/assets/uploads/files/5ce9c-2a149-max4.png
1449,0,French-SD,FR-novo19,FR-novo19,,https://cms123456.com/assets/uploads/files/dbc8a-41c18-df.png
1505,0,French-SD,Fr- Canal+Docs SD,Fr- Canal+Docs SD,Canal+Docs.fr,
2191,0,Spain,ESP- Dazn 1,ESP- Dazn 1,,
2192,0,Spain,ESP- Dazn 2,ESP- Dazn 2,,
2101,0,Spain,ESP- Star Channel,ESP- Star Channel,,https://cms123456.com/assets/uploads/files/14cb5-fox_wordmark.svg.png
2152,0,Spain,ESP- TEN,ESP- TEN,,https://cms123456.com/assets/uploads/files/88376-telechargement-16-.png
2189,0,Spain,ESP-#0,ESP-#0,,
2188,0,Spain,ESP-#Vamos,ESP-#Vamos,,https://cms123456.com/assets/uploads/files/139a8-_hds7rb__400x400.jpg
2145,0,Spain,ESP-24HORAS,ESP-24HORAS,,https://cms123456.com/assets/uploads/files/48bd2-telechargement-2-.jpg
2164,0,Spain,ESP-AMC,ESP-AMC,,https://cms123456.com/assets/uploads/files/22755-amc-tv-logo.png
2090,0,Spain,ESP-ANTENNA3,ESP-ANTENNA3,,https://cms123456.com/assets/uploads/files/c683e-antena_3.svg.png
2154,0,Spain,ESP-ARAGON TV,ESP-ARAGON TV,,https://cms123456.com/assets/uploads/files/a5354-telechargement-16-.png
2104,0,Spain,ESP-AXN_HD,ESP-AXN_HD,,https://cms123456.com/assets/uploads/files/b21a9-axn_logo_-2015-.svg.png
2103,0,Spain,ESP-AXN_White,ESP-AXN_White,,https://cms123456.com/assets/uploads/files/790b1-telechargement-4-.png
2167,0,Spain,ESP-Atreseries,ESP-Atreseries,,https://cms123456.com/assets/uploads/files/1514c-telechargement.jpg
2128,0,Spain,ESP-BE.MAD,ESP-BE.MAD,,https://cms123456.com/assets/uploads/files/37d19-telechargement-9-.png
2143,0,Spain,ESP-BOING,ESP-BOING,,https://cms123456.com/assets/uploads/files/58c86-boing_2020.svg.png
2153,0,Spain,ESP-BOM CINE,ESP-BOM CINE,,https://cms123456.com/assets/uploads/files/34e7e-telechargement-16-.png
2123,0,Spain,ESP-Barca,ESP-Barca,,https://cms123456.com/assets/uploads/files/cb0bd-cbadbeea-b6a9-47f2-a715-bf161750101c_alta-libre-aspect-ratio_default_0.jpg
2159,0,Spain,ESP-Bein_Sport _HD,ESP-Bein_Sport _HD,,
2177,0,Spain,ESP-Blaze,ESP-Blaze,,https://cms123456.com/assets/uploads/files/8964b-1200px-blaze_-_2016_logo.svg.png
2137,0,Spain,ESP-CANAL+DEPORTES-2_HD,ESP-CANAL+DEPORTES-2_HD,,https://cms123456.com/assets/uploads/files/388f2-1200px-movistar_deportes_2.svg.png
2093,0,Spain,ESP-CAZA_Y_PESCA,ESP-CAZA_Y_PESCA,,https://cms123456.com/assets/uploads/files/c27cb-caza-pesca_m-.png
2158,0,Spain,ESP-CGTN,ESP-CGTN,,https://cms123456.com/assets/uploads/files/0c16c-unnamed-2-.png
2144,0,Spain,ESP-CLAN-TVE,ESP-CLAN-TVE,,https://cms123456.com/assets/uploads/files/d66ed-clan_tve_logo.svg.png
2127,0,Spain,ESP-CRIMEN+ INVESTIGATION,ESP-CRIMEN+ INVESTIGATION,,https://cms123456.com/assets/uploads/files/e96dd-telechargement-6-.png
2091,0,Spain,ESP-CUATRO,ESP-CUATRO,,https://cms123456.com/assets/uploads/files/2daaa-telechargement-1-.png
2106,0,Spain,ESP-Calle_13_Spain,ESP-Calle_13_Spain,,https://cms123456.com/assets/uploads/files/7ca9d-unnamed.jpg
2134,0,Spain,ESP-Canal+Toros,ESP-Canal+Toros,,https://cms123456.com/assets/uploads/files/8480a-d29a16fb-ad13-4a44-b9a0-767cbc1746d9_16-9-discover-aspect-ratio_default_0.jpg
2132,0,Spain,ESP-Canal+sur.a,ESP-Canal+sur.a,,https://cms123456.com/assets/uploads/files/e9dba-unnamed-3-.jpg
2133,0,Spain,ESP-Canal_ORBE,ESP-Canal_ORBE,,https://cms123456.com/assets/uploads/files/9cd60-unnamed-2-.jpg
2151,0,Spain,ESP-Caracol,ESP-Caracol,,https://cms123456.com/assets/uploads/files/4b551-telechargement-16-.png
2187,0,Spain,ESP-Classica,ESP-Classica,,https://cms123456.com/assets/uploads/files/15153-logo_classica_bandeau_noir.jpg
2163,0,Spain,ESP-Comedy Central,ESP-Comedy Central,,https://cms123456.com/assets/uploads/files/1c572-comedy_central.jpg
2107,0,Spain,ESP-Cosmo,ESP-Cosmo,,https://cms123456.com/assets/uploads/files/d2b72-unnamed-1-.jpg
2146,0,Spain,ESP-DAZN 3,ESP-DAZN 3,,https://cms123456.com/assets/uploads/files/77c23-telechargement-16-.png
2129,0,Spain,ESP-DISNEY+,ESP-DISNEY+,,https://cms123456.com/assets/uploads/files/18d2e-disney-_logo.svg.png
2131,0,Spain,ESP-DISNEY_CHANNEL,ESP-DISNEY_CHANNEL,,https://cms123456.com/assets/uploads/files/9e451-disneychannelemea.svg.png
2130,0,Spain,ESP-DISNEY_JUNIOR,ESP-DISNEY_JUNIOR,,https://cms123456.com/assets/uploads/files/4d5f5-disney_junior.svg.png
2096,0,Spain,ESP-DIVINITY,ESP-DIVINITY,,https://cms123456.com/assets/uploads/files/bf812-telechargement-8-.png
2150,0,Spain,ESP-DKISS,ESP-DKISS,,https://cms123456.com/assets/uploads/files/7c17e-telechargement-16-.png
2179,0,Spain,ESP-DMAX,ESP-DMAX,,https://cms123456.com/assets/uploads/files/9b8a8-dmax_logo_16_05_2011.jpg
2147,0,Spain,ESP-Dazn 4,ESP-Dazn 4,,https://cms123456.com/assets/uploads/files/18de2-telechargement-16-.png
2124,0,Spain,ESP-Dazn Formula1,ESP-Dazn Formula1,,https://cms123456.com/assets/uploads/files/8f501-movistar_formula_1.svg.png
2108,0,Spain,ESP-Discovry_Chaneel,ESP-Discovry_Chaneel,,https://cms123456.com/assets/uploads/files/55237-512px-discovery_channel_-_logo_2019.svg.png
2097,0,Spain,ESP-ENERGY,ESP-ENERGY,,https://cms123456.com/assets/uploads/files/df9e2-energy.svg.png
2149,0,Spain,ESP-ETB 1,ESP-ETB 1,,https://cms123456.com/assets/uploads/files/857d4-telechargement-16-.png
2180,0,Spain,ESP-Euronews,ESP-Euronews,,https://cms123456.com/assets/uploads/files/a86a0-channels4_profile-1-.jpg
2175,0,Spain,ESP-Eurosport 1,ESP-Eurosport 1,,https://cms123456.com/assets/uploads/files/cc37c-eurosport_1_logo_2015.svg.png
2176,0,Spain,ESP-Eurosport 2,ESP-Eurosport 2,,https://cms123456.com/assets/uploads/files/acc35-eurosport_2_logo.jpg
2095,0,Spain,ESP-FDF,ESP-FDF,,https://cms123456.com/assets/uploads/files/780b3-fdf-512.png
2155,0,Spain,ESP-FUTBOL_HD,ESP-FUTBOL_HD,,https://cms123456.com/assets/uploads/files/50903-movistar_futbol.svg.png
2182,0,Spain,ESP-France 24,ESP-France 24,,https://cms123456.com/assets/uploads/files/c3e1d-1200px-logos_france24_rvb_2013.svg.png
2125,0,Spain,ESP-GOL_TV,ESP-GOL_TV,,https://cms123456.com/assets/uploads/files/271aa-logo.png
2148,0,Spain,ESP-HIT TV,ESP-HIT TV,,https://cms123456.com/assets/uploads/files/2dcee-telechargement-16-.png
2112,0,Spain,ESP-Historia,ESP-Historia,,https://cms123456.com/assets/uploads/files/0fec7-channels4_profile.jpg
2120,0,Spain,ESP-Hollywood,ESP-Hollywood,,https://cms123456.com/assets/uploads/files/410ca-canal_hollywood.png
2156,0,Spain,ESP-IBERALIA,ESP-IBERALIA,,https://cms123456.com/assets/uploads/files/a9edf-unnamed-1-.png
2094,0,Spain,ESP-La_Sexta_HD,ESP-La_Sexta_HD,,https://cms123456.com/assets/uploads/files/31bca-la_sexta_-a3m-.svg.png
2169,0,Spain,ESP-MEGA,ESP-MEGA,,https://cms123456.com/assets/uploads/files/db3bf-01_mega_logo.svg.png
2113,0,Spain,ESP-MTV,ESP-MTV,,https://cms123456.com/assets/uploads/files/89e6e-mtv5246.jpg
2185,0,Spain,ESP-Mezzo,ESP-Mezzo,,https://cms123456.com/assets/uploads/files/3cbaa-telechargement-3-.jpg
2186,0,Spain,ESP-Mezzo Live,ESP-Mezzo Live,,https://cms123456.com/assets/uploads/files/0bce7-arton7809.png
2115,0,Spain,ESP-Movistar  Estrenos 2,ESP-Movistar  Estrenos 2,,https://cms123456.com/assets/uploads/files/2e34d-1200px-movistar_cinedoc-roll.svg.png
2114,0,Spain,ESP-Movistar Accion,ESP-Movistar Accion,,https://cms123456.com/assets/uploads/files/6035c-movistar_accion.svg.png
2100,0,Spain,ESP-Movistar Cine Ñ,ESP-Movistar Cine Ñ,,https://cms123456.com/assets/uploads/files/39b5a-2560px-movistar_cine_espanol.svg.png
2116,0,Spain,ESP-Movistar Cocina,ESP-Movistar Cocina,,https://cms123456.com/assets/uploads/files/ef28a-images.png
2105,0,Spain,ESP-Movistar Comedia,ESP-Movistar Comedia,,https://cms123456.com/assets/uploads/files/be7cd-movistar_comedia.svg.png
2139,0,Spain,ESP-Movistar Decasa,ESP-Movistar Decasa,,https://cms123456.com/assets/uploads/files/e7f3e-telechargement-7-.png
2136,0,Spain,ESP-Movistar Deportes,ESP-Movistar Deportes,,https://cms123456.com/assets/uploads/files/e8235-2025px-movistar_deportes_1.svg.png
2099,0,Spain,ESP-Movistar Drama,ESP-Movistar Drama,,https://cms123456.com/assets/uploads/files/2e7ad-800px-movistar_drama.svg.png
2118,0,Spain,ESP-Movistar Estrenos,ESP-Movistar Estrenos,,https://cms123456.com/assets/uploads/files/c563e-movistar_estrenos.svg.png
2126,0,Spain,ESP-Movistar Golf,ESP-Movistar Golf,,https://cms123456.com/assets/uploads/files/0a72f-2560px-movistar_golf.svg.png
2171,0,Spain,ESP-Movistar LaLiga 1,ESP-Movistar LaLiga 1,,https://cms123456.com/assets/uploads/files/c3282-movistar_laliga_1.png
2172,0,Spain,ESP-Movistar LaLiga 2,ESP-Movistar LaLiga 2,,https://cms123456.com/assets/uploads/files/8f0bb-tv-station-movistar-laliga-2-1836.png
2173,0,Spain,ESP-Movistar LaLiga 3,ESP-Movistar LaLiga 3,,https://cms123456.com/assets/uploads/files/422fc-movistar_laliga_3.png
2174,0,Spain,ESP-Movistar Liga de Campeones,ESP-Movistar Liga de Campeones,,https://cms123456.com/assets/uploads/files/e72be-800px-movistar_liga_de_campeones.svg.png
2098,0,Spain,ESP-Movistar Series,ESP-Movistar Series,,https://cms123456.com/assets/uploads/files/1ead6-telechargement-2-.png
2161,0,Spain,ESP-Movistar Series 2,ESP-Movistar Series 2,,https://cms123456.com/assets/uploads/files/6efd0-series_2_por_movistar_plus-_2022_logo.svg.png
2142,0,Spain,ESP-NICKELODEON,ESP-NICKELODEON,,https://cms123456.com/assets/uploads/files/906f0-nickelodeon_2023_logo_-alternative-.svg.png
2111,0,Spain,ESP-National_Geographic,ESP-National_Geographic,,https://cms123456.com/assets/uploads/files/7d1d2-national-geographic-logo.svg.png
2109,0,Spain,ESP-National_Geographic_Wild,ESP-National_Geographic_Wild,,https://cms123456.com/assets/uploads/files/064c2-national_geographic_wild_logo.svg.png
2166,0,Spain,ESP-Neox,ESP-Neox,,https://cms123456.com/assets/uploads/files/70a5c-telechargement-5-.png
2184,0,Spain,ESP-Nick JR,ESP-Nick JR,,https://cms123456.com/assets/uploads/files/1d491-nick_jr._logo_2023.png
2168,0,Spain,ESP-Nova,ESP-Nova,,https://cms123456.com/assets/uploads/files/cbbcd-512x512bb.jpg
2157,0,Spain,ESP-ODISEA_HD,ESP-ODISEA_HD,,https://cms123456.com/assets/uploads/files/10492-telechargement-11-.png
2140,0,Spain,ESP-PANDA,ESP-PANDA,,https://cms123456.com/assets/uploads/files/2c6ab-telechargement-13-.png
2170,0,Spain,ESP-Paramount,ESP-Paramount,,https://cms123456.com/assets/uploads/files/a6ae2-paramount_network_logo.png
2122,0,Spain,ESP-Real_Madrid,ESP-Real_Madrid,,https://cms123456.com/assets/uploads/files/cebee-real-madrid-tv-free-800x450.jpg
2181,0,Spain,ESP-Russia Today,ESP-Russia Today,,https://cms123456.com/assets/uploads/files/0b96d-russia-today-logo.svg.png
2121,0,Spain,ESP-SUNDANCE_TV,ESP-SUNDANCE_TV,,https://cms123456.com/assets/uploads/files/67cd7-telechargement-10-.png
2110,0,Spain,ESP-SYFY_HD,ESP-SYFY_HD,,https://cms123456.com/assets/uploads/files/b6d2f-unnamed.png
2165,0,Spain,ESP-Star Life,ESP-Star Life,,
2119,0,Spain,ESP-TCM,ESP-TCM,,https://cms123456.com/assets/uploads/files/de6a4-tdc68_148c_0.jpg
2092,0,Spain,ESP-TELECINCOHD,ESP-TELECINCOHD,,https://cms123456.com/assets/uploads/files/b59bb-telecinco.svg.png
2162,0,Spain,ESP-TNT,ESP-TNT,,https://cms123456.com/assets/uploads/files/44128-tnt_-tv_channel-.svg.png
2190,0,Spain,ESP-TV3,ESP-TV3,,https://cms123456.com/assets/uploads/files/33852-tv3.svg.png
2160,0,Spain,ESP-TV_Galicia,ESP-TV_Galicia,,https://cms123456.com/assets/uploads/files/d52e3-180px-television_de_galicia_logo.svg.png
2183,0,Spain,ESP-TeleSur,ESP-TeleSur,,https://cms123456.com/assets/uploads/files/733fa-unnamed-3-.png
2135,0,Spain,ESP-Teledeporte,ESP-Teledeporte,,https://cms123456.com/assets/uploads/files/aa652-150px-teledeporte.svg.png
2102,0,Spain,ESP-Telemundo,ESP-Telemundo,,https://cms123456.com/assets/uploads/files/5af15-telemundo_logo_2018.svg.png
2138,0,Spain,ESP-VH1,ESP-VH1,,https://cms123456.com/assets/uploads/files/610b8-telechargement-14-.png
2178,0,Spain,ESP-Viajar,ESP-Viajar,,https://cms123456.com/assets/uploads/files/59e76-telechargement-12-.png
2141,0,Spain,ESP-babyTV,ESP-babyTV,,https://cms123456.com/assets/uploads/files/c6e40-babytv.png
2085,0,Spain,ESP-À Punt TV,ESP-À Punt TV,,
2088,0,Spain,La 1,ESP-La_1,!$!https://heywhatson.tv/data/epg.xml!$!ES:La1.es,https://i.ibb.co/MxJNPHsn/La-1.png
2089,0,Spain,La 2,ESP-La_2,!$!https://heywhatson.tv/data/epg.xml!$!ES:La2.es,https://i.ibb.co/rfsr9PSh/La-2.png
2117,0,Spain,Movistar LaLiga,ESP-Movistar LaLiga,,https://cms123456.com/assets/uploads/files/1828f-800px-movistar_laliga.svg.png
2087,0,Spain,Tele de porte,Tele de porte,,
2086,0,Spain,Trece,Trece,,
1707,0,UK,Channel 4,Channel 4,,
1650,0,UK,UK- 5 Select ,UK- 5 Select ,,https://cms123456.com/assets/uploads/files/16822-skytwo.png
1690,0,UK,UK-5 Star,UK-5 Star,,https://cms123456.com/assets/uploads/files/d4d05-fox_crime_global.png
1688,0,UK,UK-Animal Planet,UK-Animal Planet,,https://cms123456.com/assets/uploads/files/3c8a1-animal_planet_us_hd.png
1646,0,UK,UK-BBC 1,UK-BBC 1,,https://cms123456.com/assets/uploads/files/0c481-bbc_one_hd.png
1647,0,UK,UK-BBC 2,UK-BBC 2,,https://cms123456.com/assets/uploads/files/b9de6-bbc_two_uk_hd.png
1701,0,UK,UK-BBC 4,UK-BBC 4,,https://cms123456.com/assets/uploads/files/d31fb-200px-bbc_four.svg.png
1649,0,UK,UK-BBC Scotland,UK-BBC Scotland,,https://cms123456.com/assets/uploads/files/7f6c4-200px-bbc_scotland_corporate_logo.svg.png
1648,0,UK,UK-BBC World News,UK-BBC World News,,https://cms123456.com/assets/uploads/files/1dfca-bbc_world_news_uk.png
1703,0,UK,UK-BOX NATION,UK-BOX NATION,,https://cms123456.com/assets/uploads/files/a796b-box-nation.jpg
1666,0,UK,UK-BT Sport 1,UK-BT Sport 1,,https://cms123456.com/assets/uploads/files/c5e64-bt_sport_uk_1_hd.png
1667,0,UK,UK-BT Sport 2,UK-BT Sport 2,,https://cms123456.com/assets/uploads/files/e5369-bt_sport_uk_2_hd.png
1668,0,UK,UK-BT Sport 3,UK-BT Sport 3,,https://cms123456.com/assets/uploads/files/cc585-bt_sport_uk_europe.png
1672,0,UK,UK-Baby TV,UK-Baby TV,,https://cms123456.com/assets/uploads/files/4e46d-baby_tv_uk_hd.png
1673,0,UK,UK-Boomerang,UK-Boomerang,,https://cms123456.com/assets/uploads/files/109ab-boomerang_global_hd.png
1675,0,UK,UK-CARTOON NETWORK,UK-CARTOON NETWORK,,
1699,0,UK,UK-CBBC,UK-CBBC,,https://cms123456.com/assets/uploads/files/817bc-cbbc_2016_logo.svg.png
1691,0,UK,UK-CBS Justice,UK-CBS Justice,,https://cms123456.com/assets/uploads/files/ddd90-cbs_action.png
1704,0,UK,UK-COMEDY EXTRA,UK-COMEDY EXTRA,,
1674,0,UK,UK-Cartoonito,UK-Cartoonito,,https://cms123456.com/assets/uploads/files/47a77-cartoonito_us.png
1705,0,UK,UK-Channel 5,UK-Channel 5,,https://cms123456.com/assets/uploads/files/29192-channel_5_-uk-_2016.svg.png
1692,0,UK,UK-Comedy Central,UK-Comedy Central,,https://cms123456.com/assets/uploads/files/4f395-comedy_central_us_hd.png
1682,0,UK,UK-Discovery Channel,UK-Discovery Channel,,https://cms123456.com/assets/uploads/files/7b073-discovery_global_us_hd.png
1683,0,UK,UK-Discovery History,UK-Discovery History,,https://cms123456.com/assets/uploads/files/59e37-discovery_history.png
1686,0,UK,UK-Discovery Investigation,UK-Discovery Investigation,,https://cms123456.com/assets/uploads/files/51d84-investigation_discovery_us-1-.png
1684,0,UK,UK-Discovery Science,UK-Discovery Science,,https://cms123456.com/assets/uploads/files/45a1b-discovery_science_global_hd.png
1685,0,UK,UK-Discovery Turbo,UK-Discovery Turbo,,https://cms123456.com/assets/uploads/files/eeb65-discovery_turbo_us.png
1676,0,UK,UK-Disney Channel,UK-Disney Channel,,https://cms123456.com/assets/uploads/files/de0f2-disney_channel_global_hd.png
1677,0,UK,UK-Disney Junior,UK-Disney Junior,,https://cms123456.com/assets/uploads/files/a27cf-5686b-339_medium.png
1678,0,UK,UK-Disney XD,UK-Disney XD,,https://cms123456.com/assets/uploads/files/8a2a6-disney_xd_us_hd.png
1669,0,UK,UK-Eurosport 1,UK-Eurosport 1,,https://cms123456.com/assets/uploads/files/d49ef-british_eurosport_1.png
1670,0,UK,UK-Eurosport 2,UK-Eurosport 2,,https://cms123456.com/assets/uploads/files/28c15-british_eurosport_2.png
1689,0,UK,UK-FOX,UK-FOX,,https://cms123456.com/assets/uploads/files/1f148-fox_movies_pt.png
